Sea,52.988337,0.966797,-150,0,NoCoords
Sea,52.938707,1.296387,-150,0,NoCoords
Sea,52.802761,1.587524,-150,0,NoCoords
Sea,52.633063,1.730347,-150,0,NoCoords
Sea,52.492815,1.746826,-150,0,NoCoords
Sea,52.375599,1.713867,-150,0,NoCoords
Sea,52.264796,1.636963,-150,0,NoCoords
Sea,52.099757,1.587524,-150,0,NoCoords
Sea,52.049112,1.461182,-150,0,NoCoords
Sea,51.944265,1.329346,-150,0,NoCoords
Sea,51.896834,1.230469,-150,0,NoCoords
Sea,51.866316,1.290894,-150,0,NoCoords
Sea,51.79163,1.186523,-150,0,NoCoords
Sea,51.76784,1.043701,-150,0,NoCoords
Sea,51.801822,1.016235,-150,0,NoCoords
Sea,51.76784,0.933838,-150,0,NoCoords
Sea,51.638476,0.933838,-150,0,NoCoords
Sea,51.614606,0.955811,-150,0,NoCoords
Sea,51.518998,0.785522,-150,0,NoCoords
Sea,51.539502,0.631714,-150,0,NoCoords
Sea,51.498485,0.560303,-150,0,NoCoords
Sea,51.416338,0.906372,-150,0,NoCoords
Sea,51.375209,0.944824,-150,0,NoCoords
Sea,51.344339,0.983276,-150,0,NoCoords
Sea,51.382067,1.290894,-150,0,NoCoords
Sea,51.385495,1.444702,-150,0,NoCoords
Sea,51.330612,1.422729,-150,0,NoCoords
Sea,51.327179,1.367798,-150,0,NoCoords
Sea,51.14834,1.400757,-150,0,NoCoords
Sea,51.096623,1.213989,-150,0,NoCoords
Sea,51.051754,1.027222,-150,0,NoCoords
Sea,50.986099,0.966797,-150,0,NoCoords
Sea,50.916887,0.977783,-150,0,NoCoords
Sea,50.930738,0.780029,-150,0,NoCoords
Sea,50.857977,0.615234,-150,0,NoCoords
Sea,50.788575,0.307617,-150,0,NoCoords
Sea,50.736455,0.247192,-150,0,NoCoords
Sea,50.785102,0.060425,-150,0,NoCoords
Sea,50.830228,-0.247192,-150,0,NoCoords
Sea,50.767734,-0.730591,-150,0,NoCoords
Sea,50.726024,-0.791016,-150,0,NoCoords
Sea,50.785102,-0.928345,-150,0,NoCoords
Sea,50.785102,-1.159058,-150,0,NoCoords
Sea,50.781629,-1.340332,-150,0,NoCoords
Sea,50.705156,-1.576538,-150,0,NoCoords
Sea,50.726024,-1.779785,-150,0,NoCoords
Sea,50.687758,-1.939087,-150,0,NoCoords
Sea,50.593699,-1.96106,-150,0,NoCoords
Sea,50.586724,-2.059937,-150,0,NoCoords
Sea,50.600673,-2.471924,-150,0,NoCoords
Sea,50.726024,-2.834473,-150,0,NoCoords
Sea,50.712113,-2.993774,-150,0,NoCoords
Sea,50.66339,-3.268433,-150,0,NoCoords
Sea,50.604159,-3.35083,-150,0,NoCoords
Sea,50.611132,-3.422241,-150,0,NoCoords
Sea,50.478483,-3.532104,-150,0,NoCoords
Sea,50.412018,-3.543091,-150,0,NoCoords
Sea,50.394512,-3.482666,-150,0,NoCoords
Sea,50.338449,-3.537598,-150,0,NoCoords
Sea,50.282319,-3.652954,-150,0,NoCoords
Sea,50.233152,-3.658447,-150,0,NoCoords
Sea,50.205033,-3.718872,-150,0,NoCoords
Sea,50.233152,-3.856201,-150,0,NoCoords
Sea,50.289339,-3.900146,-150,0,NoCoords
Sea,50.299867,-4.059448,-150,0,NoCoords
Sea,50.348966,-4.119873,-150,0,NoCoords
Sea,50.320916,-4.202271,-150,0,NoCoords
Sea,50.366489,-4.432983,-150,0,NoCoords
Sea,50.334943,-4.515381,-150,0,NoCoords
Sea,50.324423,-4.674683,-150,0,NoCoords
Sea,50.331436,-4.768066,-150,0,NoCoords
Sea,50.226124,-4.817505,-150,0,NoCoords
Sea,50.152266,-5.015259,-150,0,NoCoords
Sea,50.102964,-5.103149,-150,0,NoCoords
Sea,50.050085,-5.064697,-150,0,NoCoords
Sea,49.965356,-5.19104,-150,0,NoCoords
Sea,50.074769,-5.317383,-150,0,NoCoords
Sea,50.1241,-5.542603,-150,0,NoCoords
Sea,50.032445,-5.685425,-150,0,NoCoords
Sea,50.145226,-5.701904,-150,0,NoCoords
Sea,50.233152,-5.52063,-150,0,NoCoords
Sea,50.190968,-5.454712,-150,0,NoCoords
Sea,50.35948,-5.158081,-150,0,NoCoords
Sea,50.415519,-5.130615,-150,0,NoCoords
Sea,50.426019,-5.053711,-150,0,NoCoords
Sea,50.544854,-5.037231,-150,0,NoCoords
Sea,50.590212,-4.927368,-150,0,NoCoords
Sea,50.604159,-4.801025,-150,0,NoCoords
Sea,50.743408,-4.658203,-150,0,NoCoords
Sea,50.781629,-4.575806,-150,0,NoCoords
Sea,51.027576,-4.53186,-150,0,NoCoords
Sea,50.996472,-4.378052,-150,0,NoCoords
Sea,51.044848,-4.251709,-150,0,NoCoords
Sea,51.189673,-4.207764,-150,0,NoCoords
Sea,51.220647,-4.042969,-150,0,NoCoords
Sea,51.241286,-3.746338,-150,0,NoCoords
Sea,51.210325,-3.444214,-150,0,NoCoords
Sea,51.182786,-3.411255,-150,0,NoCoords
Sea,51.206883,-3.153076,-150,0,NoCoords
Sea,51.251601,-3.004761,-150,0,NoCoords
Sea,51.351201,-2.971802,-150,0,NoCoords
Sea,51.45743,-2.834473,-150,0,NoCoords
Sea,51.559997,-2.669678,-150,0,NoCoords
Sea,51.580483,-2.774048,-150,0,NoCoords
Sea,51.536086,-2.93335,-150,0,NoCoords
Sea,51.460852,-3.175049,-150,0,NoCoords
Sea,51.402633,-3.180542,-150,0,NoCoords
Sea,51.399206,-3.532104,-150,0,NoCoords
Sea,51.481383,-3.669434,-150,0,NoCoords
Sea,51.621427,-3.878174,-150,0,NoCoords
Sea,51.60096,-3.99353,-150,0,NoCoords
Sea,51.563412,-3.988037,-150,0,NoCoords
Sea,51.539502,-4.229736,-150,0,NoCoords
Sea,51.604372,-4.317627,-150,0,NoCoords
Sea,51.652111,-4.257202,-150,0,NoCoords
Sea,51.655519,-4.11438,-150,0,NoCoords
Sea,51.679368,-4.257202,-150,0,NoCoords
Sea,51.669148,-4.301147,-150,0,NoCoords
Sea,51.740636,-4.432983,-150,0,NoCoords
Sea,51.723626,-4.691162,-150,0,NoCoords
Sea,51.658927,-4.718628,-150,0,NoCoords
Sea,51.635067,-4.795532,-150,0,NoCoords
Sea,51.638476,-4.87793,-150,0,NoCoords
Sea,51.597548,-4.949341,-150,0,NoCoords
Sea,51.68618,-5.114136,-150,0,NoCoords
Sea,51.737235,-5.245972,-150,0,NoCoords
Sea,51.778037,-5.130615,-150,0,NoCoords
Sea,51.835778,-5.125122,-150,0,NoCoords
Sea,51.8731,-5.300903,-150,0,NoCoords
Sea,52.018698,-5.092163,-150,0,NoCoords
Sea,52.055868,-4.812012,-150,0,NoCoords
Sea,52.153714,-4.504395,-150,0,NoCoords
Sea,52.254709,-4.246216,-150,0,NoCoords
Sea,52.469397,-4.070435,-150,0,NoCoords
Sea,52.61639,-4.136353,-150,0,NoCoords
Sea,52.689702,-4.075928,-150,0,NoCoords
Sea,52.812723,-4.158325,-150,0,NoCoords
Sea,52.859181,-4.130859,-150,0,NoCoords
Sea,52.918839,-4.257202,-150,0,NoCoords
Sea,52.86913,-4.460449,-150,0,NoCoords
Sea,52.782831,-4.53186,-150,0,NoCoords
Sea,52.789476,-4.751587,-150,0,NoCoords
Sea,52.955257,-4.520874,-150,0,NoCoords
Sea,53.090725,-4.3396,-150,0,NoCoords
Sea,53.22248,-4.185791,-150,0,NoCoords
Sea,53.291489,-3.839722,-150,0,NoCoords
Sea,53.291489,-3.603516,-150,0,NoCoords
Sea,53.35383,-3.328857,-150,0,NoCoords
Sea,53.248782,-3.098145,-150,0,NoCoords
Sea,53.380052,-3.186035,-150,0,NoCoords
Sea,53.435719,-3.059692,-150,0,NoCoords
Sea,53.550099,-3.114624,-150,0,NoCoords
Sea,53.729217,-2.949829,-150,0,NoCoords
Sea,53.758454,-3.070679,-150,0,NoCoords
Sea,53.923751,-3.048706,-150,0,NoCoords
Sea,53.962549,-2.883911,-150,0,NoCoords
Sea,54.049714,-2.911377,-150,0,NoCoords
Sea,54.117383,-2.801514,-150,0,NoCoords
Sea,54.197797,-2.872925,-150,0,NoCoords
Sea,54.152784,-2.999268,-150,0,NoCoords
Sea,54.043264,-3.213501,-150,0,NoCoords
Sea,54.194583,-3.306885,-150,0,NoCoords
Sea,54.501948,-3.641968,-150,0,NoCoords
Sea,54.661124,-3.570557,-150,0,NoCoords
Sea,54.76267,-3.433228,-150,0,NoCoords
Sea,54.901882,-3.389282,-150,0,NoCoords
Sea,54.84499,-3.537598,-150,0,NoCoords
Sea,54.838664,-3.828735,-150,0,NoCoords
Sea,54.769009,-3.988037,-150,0,NoCoords
Sea,54.813348,-4.213257,-150,0,NoCoords
Sea,54.898724,-4.405518,-150,0,NoCoords
Sea,54.711929,-4.356079,-150,0,NoCoords
Sea,54.677007,-4.405518,-150,0,NoCoords
Sea,54.860801,-4.850464,-150,0,NoCoords
Sea,54.807017,-4.954834,-150,0,NoCoords
Sea,54.632518,-4.894409,-150,0,NoCoords
Sea,54.93661,-5.213013,-150,0,NoCoords
Sea,55.043762,-5.075684,-150,0,NoCoords
Sea,55.279115,-4.839478,-150,0,NoCoords
Sea,55.43213,-4.724121,-150,0,NoCoords
Sea,55.485079,-4.608765,-150,0,NoCoords
Sea,55.634198,-4.817505,-150,0,NoCoords
Sea,55.696164,-4.905396,-150,0,NoCoords
Sea,55.832144,-5.267944,-150,0,NoCoords
Sea,55.335394,-5.553589,-150,0,NoCoords
Sea,55.304138,-5.811768,-150,0,NoCoords
Sea,55.773483,-5.630493,-150,0,NoCoords
Sea,55.970724,-5.707397,-150,0,NoCoords
Sea,56.105747,-5.559082,-150,0,NoCoords
Sea,56.255557,-5.625,-150,0,NoCoords
Sea,56.562509,-5.394287,-150,0,NoCoords
Sea,56.316537,-5.844727,-150,0,NoCoords
Sea,56.276911,-6.322632,-150,0,NoCoords
Sea,56.34699,-6.427002,-150,0,NoCoords
Sea,56.471594,-6.053467,-150,0,NoCoords
Sea,56.5504,-6.344604,-150,0,NoCoords
Sea,56.659246,-6.108398,-150,0,NoCoords
Sea,56.755734,-6.207275,-150,0,NoCoords
Sea,56.830944,-5.883179,-150,0,NoCoords
Sea,57.055669,-5.822754,-150,0,NoCoords
Sea,57.127296,-6.091919,-150,0,NoCoords
Sea,57.276073,-6.47644,-150,0,NoCoords
Sea,57.441993,-6.811523,-150,0,NoCoords
Sea,57.63658,-6.619263,-150,0,NoCoords
Sea,57.515823,-6.459961,-150,0,NoCoords
Sea,57.654219,-6.427002,-150,0,NoCoords
Sea,57.715885,-6.289673,-150,0,NoCoords
Sea,57.465635,-6.102905,-150,0,NoCoords
Sea,57.296854,-5.778809,-150,0,NoCoords
Sea,57.580669,-5.85022,-150,0,NoCoords
Sea,57.859366,-5.811768,-150,0,NoCoords
Sea,57.926517,-5.625,-150,0,NoCoords
Sea,57.868132,-5.460205,-150,0,NoCoords
Sea,57.970244,-5.267944,-150,0,NoCoords
Sea,58.057538,-5.449219,-150,0,NoCoords
Sea,58.23438,-5.410767,-150,0,NoCoords
Sea,58.40459,-5.158081,-150,0,NoCoords
Sea,58.628357,-5.015259,-150,0,NoCoords
Sea,58.548195,-4.65271,-150,0,NoCoords
Sea,58.571117,-4.092407,-150,0,NoCoords
Sea,58.622637,-3.592529,-150,0,NoCoords
Sea,58.66837,-3.03772,-150,0,NoCoords
Sea,58.499435,-3.131104,-150,0,NoCoords
Sea,58.367156,-3.114624,-150,0,NoCoords
Sea,58.219918,-3.4552,-150,0,NoCoords
Sea,58.025555,-3.845215,-150,0,NoCoords
Sea,57.888577,-4.01001,-150,0,NoCoords
Sea,57.856443,-3.795776,-150,0,NoCoords
Sea,57.592447,-4.086914,-150,0,NoCoords
Sea,57.724686,-3.328857,-150,0,NoCoords
Sea,57.671848,-3.026733,-150,0,NoCoords
Sea,57.710017,-2.856445,-150,0,NoCoords
Sea,57.692406,-2.307129,-150,0,NoCoords
Sea,57.692406,-1.999512,-150,0,NoCoords
Sea,57.607164,-1.84021,-150,0,NoCoords
Sea,57.471543,-1.785278,-150,0,NoCoords
Sea,57.391704,-1.862183,-150,0,NoCoords
Sea,57.204735,-2.06543,-150,0,NoCoords
Sea,57.124314,-2.059937,-150,0,NoCoords
Sea,56.968936,-2.213745,-150,0,NoCoords
Sea,56.909002,-2.197266,-150,0,NoCoords
Sea,56.788845,-2.356567,-150,0,NoCoords
Sea,56.713551,-2.477417,-150,0,NoCoords
Sea,56.583692,-2.493896,-150,0,NoCoords
Sea,56.483729,-2.735596,-150,0,NoCoords
Sea,56.444277,-2.823486,-150,0,NoCoords
Sea,56.356121,-2.801514,-150,0,NoCoords
Sea,56.28301,-2.592773,-150,0,NoCoords
Sea,56.197537,-2.796021,-150,0,NoCoords
Sea,56.191424,-2.999268,-150,0,NoCoords
Sea,56.068969,-3.169556,-150,0,NoCoords
Sea,55.998381,-3.36731,-150,0,NoCoords
Sea,55.986092,-3.147583,-150,0,NoCoords
Sea,55.939971,-3.054199,-150,0,NoCoords
Sea,56.029087,-2.861938,-150,0,NoCoords
Sea,56.078167,-2.697144,-150,0,NoCoords
Sea,55.37911,-7.382813,-150,0,NoCoords
Sea,55.232156,-6.932373,-150,0,NoCoords
Sea,55.197683,-6.970825,-150,0,NoCoords
Sea,55.247815,-6.470947,-150,0,NoCoords
Sea,55.222757,-6.124878,-150,0,NoCoords
Sea,55.150627,-6.036987,-150,0,NoCoords
Sea,55.062641,-6.047974,-150,0,NoCoords
Sea,55.053203,-5.971069,-150,0,NoCoords
Sea,54.983918,-5.976563,-150,0,NoCoords
Sea,54.822843,-5.707397,-150,0,NoCoords
Sea,54.74365,-5.707397,-150,0,NoCoords
Sea,54.657946,-5.894165,-150,0,NoCoords
Sea,54.683359,-5.603027,-150,0,NoCoords
Sea,54.514704,-5.465698,-150,0,NoCoords
Sea,54.412537,-5.460205,-150,0,NoCoords
Sea,54.329338,-5.52063,-150,0,NoCoords
Sea,54.229919,-5.674438,-150,0,NoCoords
Sea,54.262016,-5.828247,-150,0,NoCoords
Sea,54.213861,-5.899658,-150,0,NoCoords
Sea,54.107723,-5.894165,-150,0,NoCoords
Sea,54.03036,-6.064453,-150,0,NoCoords
Sea,53.978705,-6.152344,-150,0,NoCoords
Sea,54.017452,-6.339111,-150,0,NoCoords
Sea,53.93022,-6.377563,-150,0,NoCoords
Sea,53.868725,-6.240234,-150,0,NoCoords
Sea,53.745462,-6.256714,-150,0,NoCoords
Sea,53.625095,-6.190796,-150,0,NoCoords
Sea,53.550099,-6.075439,-150,0,NoCoords
Sea,53.448807,-6.135864,-150,0,NoCoords
Sea,53.393157,-6.119385,-150,0,NoCoords
Sea,53.343993,-6.196289,-150,0,NoCoords
Sea,53.281637,-6.108398,-150,0,NoCoords
Sea,53.077528,-6.04248,-150,0,NoCoords
Sea,52.961875,-6.009521,-150,0,NoCoords
Sea,52.852547,-6.086426,-150,0,NoCoords
Sea,52.739618,-6.146851,-150,0,NoCoords
Sea,52.636397,-6.245728,-150,0,NoCoords
Sea,52.569673,-6.185303,-150,0,NoCoords
Sea,52.368892,-6.37207,-150,0,NoCoords
Sea,52.328625,-6.443481,-150,0,NoCoords
Sea,52.207607,-6.295166,-150,0,NoCoords
Sea,52.1773,-6.580811,-150,0,NoCoords
Sea,52.20424,-6.789551,-150,0,NoCoords
Sea,52.130116,-6.92688,-150,0,NoCoords
Sea,52.140231,-7.23999,-150,0,NoCoords
Sea,52.103131,-7.531128,-150,0,NoCoords
Sea,52.05249,-7.553101,-150,0,NoCoords
Sea,51.991646,-7.591553,-150,0,NoCoords
Sea,51.954422,-7.728882,-150,0,NoCoords
Sea,51.927331,-7.871704,-150,0,NoCoords
Sea,51.890054,-7.88269,-150,0,NoCoords
Sea,51.825593,-8.009033,-150,0,NoCoords
Sea,51.798424,-8.245239,-150,0,NoCoords
Sea,51.730431,-8.31665,-150,0,NoCoords
Sea,51.655519,-8.547363,-150,0,NoCoords
Sea,51.638476,-8.673706,-150,0,NoCoords
Sea,51.580483,-8.712158,-150,0,NoCoords
Sea,51.597548,-8.865967,-150,0,NoCoords
Sea,51.536086,-8.931885,-150,0,NoCoords
Sea,51.570241,-9.008789,-150,0,NoCoords
Sea,51.484804,-9.228516,-150,0,NoCoords
Sea,51.495065,-9.415283,-150,0,NoCoords
Sea,51.549751,-9.420776,-150,0,NoCoords
Sea,51.45743,-9.799805,-150,0,NoCoords
Sea,51.611195,-9.569092,-150,0,NoCoords
Sea,51.556582,-9.810791,-150,0,NoCoords
Sea,51.716819,-9.536133,-150,0,NoCoords
Sea,51.60096,-10.036011,-150,0,NoCoords
Sea,51.675962,-10.134888,-150,0,NoCoords
Sea,51.862924,-9.629517,-150,0,NoCoords
Sea,51.76104,-10.129395,-150,0,NoCoords
Sea,51.876491,-10.409546,-150,0,NoCoords
Sea,51.98488,-10.305176,-150,0,NoCoords
Sea,52.126744,-9.794312,-150,0,NoCoords
Sea,52.163824,-9.821777,-150,0,NoCoords
Sea,52.109879,-10.453491,-150,0,NoCoords
Sea,52.190772,-10.464478,-150,0,NoCoords
Sea,52.291683,-10.17334,-150,0,NoCoords
Sea,52.264796,-10.030518,-150,0,NoCoords
Sea,52.224435,-9.920654,-150,0,NoCoords
Sea,52.264796,-9.766846,-150,0,NoCoords
Sea,52.291683,-9.871216,-150,0,NoCoords
Sea,52.382306,-9.860229,-150,0,NoCoords
Sea,52.425873,-9.942627,-150,0,NoCoords
Sea,52.569673,-9.656982,-150,0,NoCoords
Sea,52.603048,-9.349365,-150,0,NoCoords
Sea,52.636397,-9.552612,-150,0,NoCoords
Sea,52.556316,-9.915161,-150,0,NoCoords
Sea,52.918839,-9.376831,-150,0,NoCoords
Sea,52.948638,-9.464722,-150,0,NoCoords
Sea,53.156653,-9.277954,-150,0,NoCoords
Sea,53.130294,-9.140625,-150,0,NoCoords
Sea,53.179704,-8.970337,-150,0,NoCoords
Sea,53.271783,-8.953857,-150,0,NoCoords
Sea,53.225768,-9.525146,-150,0,NoCoords
Sea,53.307903,-9.84375,-150,0,NoCoords
Sea,53.337433,-9.915161,-150,0,NoCoords
Sea,53.399707,-9.816284,-150,0,NoCoords
Sea,53.406257,-10.074463,-150,0,NoCoords
Sea,53.546836,-10.184326,-150,0,NoCoords
Sea,53.612062,-10.041504,-150,0,NoCoords
Sea,53.625095,-9.854736,-150,0,NoCoords
Sea,53.677188,-9.920654,-150,0,NoCoords
Sea,53.764949,-9.909668,-150,0,NoCoords
Sea,53.800651,-9.580078,-150,0,NoCoords
Sea,53.891391,-9.596558,-150,0,NoCoords
Sea,53.904338,-9.766846,-150,0,NoCoords
Sea,53.859007,-9.926147,-150,0,NoCoords
Sea,53.972243,-10.079956,-150,0,NoCoords
Sea,53.981935,-10.250244,-150,0,NoCoords
Sea,54.023907,-9.981079,-150,0,NoCoords
Sea,53.965781,-9.849243,-150,0,NoCoords
Sea,54.072283,-9.909668,-150,0,NoCoords
Sea,54.107723,-9.981079,-150,0,NoCoords
Sea,54.255598,-10.096436,-150,0,NoCoords
Sea,54.342149,-9.816284,-150,0,NoCoords
Sea,54.319727,-9.338379,-150,0,NoCoords
Sea,54.27164,-9.223022,-150,0,NoCoords
Sea,54.19137,-9.146118,-150,0,NoCoords
Sea,54.294088,-9.052734,-150,0,NoCoords
Sea,54.265224,-8.833008,-150,0,NoCoords
Sea,54.262016,-8.613281,-150,0,NoCoords
Sea,54.310114,-8.475952,-150,0,NoCoords
Sea,54.364558,-8.684692,-150,0,NoCoords
Sea,54.470038,-8.327637,-150,0,NoCoords
Sea,54.642055,-8.140869,-150,0,NoCoords
Sea,54.622978,-8.64624,-150,0,NoCoords
Sea,54.692884,-8.805542,-150,0,NoCoords
Sea,54.769009,-8.66272,-150,0,NoCoords
Sea,54.769009,-8.470459,-150,0,NoCoords
Sea,54.832336,-8.530884,-150,0,NoCoords
Sea,54.848153,-8.360596,-150,0,NoCoords
Sea,54.990222,-8.470459,-150,0,NoCoords
Sea,55.065787,-8.33313,-150,0,NoCoords
Sea,55.153766,-8.289185,-150,0,NoCoords
Sea,55.153766,-8.135376,-150,0,NoCoords
Sea,55.222757,-7.976074,-150,0,NoCoords
Sea,55.275986,-7.662964,-150,0,NoCoords
Sea,55.178868,-7.56958,-150,0,NoCoords
Sea,55.291628,-7.503662,-150,0,NoCoords
Sea,55.310391,-7.382813,-150,0,NoCoords
Sea,55.385352,-7.393799,-150,0,NoCoords
Sea,50.767734,-1.322479,-150,0,NoCoords
Sea,50.764259,-1.270294,-150,0,NoCoords
Sea,50.744277,-1.238708,-150,0,NoCoords
Sea,50.732978,-1.150818,-150,0,NoCoords
Sea,50.722547,-1.112366,-150,0,NoCoords
Sea,50.689498,-1.065674,-150,0,NoCoords
Sea,50.667743,-1.094513,-150,0,NoCoords
Sea,50.66252,-1.127472,-150,0,NoCoords
Sea,50.647719,-1.163177,-150,0,NoCoords
Sea,50.618974,-1.174164,-150,0,NoCoords
Sea,50.591084,-1.18103,-150,0,NoCoords
Sea,50.575388,-1.30188,-150,0,NoCoords
Sea,50.607646,-1.362305,-150,0,NoCoords
Sea,50.647719,-1.458435,-150,0,NoCoords
Sea,50.671224,-1.509247,-150,0,NoCoords
Sea,50.661649,-1.580658,-150,0,NoCoords
Sea,50.704286,-1.533966,-150,0,NoCoords
Sea,50.727763,-1.429596,-150,0,NoCoords
Sea,50.768602,-1.326599,-150,0,NoCoords
